,isSpam,isRe,underscore,priority,isInReplyTo,sortedRec,subPunc,multipartText,hasImages,isPGPsigned,subSpamWords,noHost,numEnd,isYelling,isOrigMsg,isDear,isWrote,numLines,bodyCharCt,subExcCt,subQuesCt,numAtt,numRec,perCaps,hour,perHTML,subBlanks,forwards,avgWordLen,numDlr
2033,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,188,0,0,0.0,1,5.185185185185185,8.0,0.0,13.33333333333333,0.0,4.655172413793103,0
2034,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,201,1,0,0.0,1,13.88888888888889,8.0,0.0,16.666666666666664,0.0,4.32,0
2035,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,15,515,0,0,0.0,1,8.81542699724518,8.0,0.0,12.5,0.0,4.84,0
2036,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,460,0,0,0.0,1,8.484848484848484,8.0,0.0,13.33333333333333,0.0,4.647887323943662,0
2037,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,10,373,0,0,0.0,1,10.505836575875486,8.0,0.0,18.666666666666664,0.0,4.145161290322581,1
2038,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,13,413,0,0,0.0,1,5.743243243243243,8.0,0.0,15.789473684210531,0.0,4.417910447761194,0
2039,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,56,2843,0,0,0.0,1,7.312049433573636,8.0,0.0,9.523809523809524,0.0,4.55868544600939,0
2040,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,38,1969,0,0,0.0,1,3.884795713328868,8.0,0.0,16.666666666666664,0.0,4.483483483483483,0
2041,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,337,0,0,0.0,1,8.52017937219731,8.0,0.0,14.28571428571429,0.0,4.645833333333333,0
2042,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,13,544,0,0,0.0,1,6.770833333333333,8.0,0.0,17.333333333333336,0.0,4.042105263157895,0
2043,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,22,944,0,0,0.0,1,6.017191977077364,8.0,0.0,11.111111111111116,0.0,4.562091503267974,0
2044,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,196,0,0,0.0,1,6.756756756756757,8.0,0.0,16.129032258064512,0.0,5.103448275862069,0
2045,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,230,0,0,0.0,1,11.11111111111111,8.0,0.0,10.81081081081081,0.0,4.354838709677419,0
2046,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,59,2721,0,0,0.0,1,7.806691449814126,8.0,0.0,9.999999999999998,0.0,4.289293849658314,0
2047,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,10,345,0,0,0.0,1,12.037037037037036,8.0,0.0,16.000000000000004,0.0,4.153846153846154,0
2048,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,22,663,0,0,0.0,1,5.25164113785558,8.0,0.0,8.333333333333337,0.0,4.154545454545454,0
2049,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,250,0,0,0.0,1,10.81081081081081,8.0,0.0,12.5,0.0,4.352941176470588,0
2050,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,29,1000,0,0,0.0,1,5.053598774885145,8.0,0.0,11.764705882352944,0.0,4.766423357664234,0
2051,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,34,1567,0,0,0.0,1,4.903677758318739,8.0,0.0,9.090909090909093,0.0,4.392307692307693,0
2052,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,35,1822,0,0,0.0,1,7.479431563201197,8.0,0.0,7.692307692307687,0.0,4.369281045751634,0
2053,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,202,1,0,0.0,1,14.52991452991453,8.0,0.0,18.181818181818176,0.0,4.178571428571429,0
2054,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,211,0,0,0.0,1,11.11111111111111,8.0,0.0,15.686274509803921,0.0,4.821428571428571,0
2055,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,177,0,0,0.0,1,5.303030303030303,8.0,0.0,12.121212121212121,0.0,4.888888888888889,0
2056,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,257,0,0,0.0,1,9.937888198757763,8.0,0.0,16.000000000000004,0.0,4.472222222222222,0
2057,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,10,350,0,0,0.0,1,8.974358974358974,8.0,0.0,16.000000000000004,0.0,4.68,0
2058,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,421,0,0,0.0,1,7.744107744107744,8.0,0.0,14.66666666666666,0.0,4.640625,0
2059,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,198,1,0,0.0,1,12.173913043478262,8.0,0.0,13.33333333333333,0.0,5.0,0
2060,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,396,0,0,0.0,1,10.196078431372548,8.0,0.0,12.0,0.0,5.3125,0
2061,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,297,0,0,0.0,1,10.99476439790576,8.0,0.0,14.66666666666666,0.0,5.162162162162162,0
2062,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,230,0,0,0.0,1,13.013698630136986,8.0,0.0,10.526315789473683,0.0,5.84,0
2063,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,10,393,0,0,0.0,1,5.86080586080586,8.0,0.0,12.0,0.0,4.963636363636364,0
2064,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,234,0,0,0.0,1,13.286713286713287,8.0,0.0,10.256410256410254,0.0,5.958333333333333,0
2065,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,234,0,0,0.0,1,11.11111111111111,8.0,0.0,16.176470588235293,0.0,4.5,0
2066,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,192,0,0,0.0,1,4.225352112676056,8.0,0.0,16.279069767441857,0.0,5.071428571428571,0
2067,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,319,0,0,0.0,1,14.659685863874346,8.0,0.0,13.698630136986301,0.0,4.658536585365853,0
2068,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,21,756,0,0,0.0,1,4.4692737430167595,8.0,0.0,0.0,0.0,4.43801652892562,0
2069,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,13,401,0,0,0.0,1,7.777777777777778,8.0,0.0,9.999999999999998,0.0,4.5,0
2070,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,14,716,0,0,0.0,1,9.787234042553191,8.0,0.0,19.999999999999996,0.0,3.9166666666666665,0
2071,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,259,0,0,0.0,1,12.5,8.0,0.0,16.000000000000004,0.0,4.9411764705882355,0
2072,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,23,1040,0,0,0.0,1,5.6356487549148095,8.0,0.0,0.0,0.0,4.461988304093567,0
2073,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,13,491,0,0,0.0,1,5.337078651685394,8.0,0.0,13.953488372093027,0.0,5.085714285714285,0
2074,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,39,1164,0,0,0.0,1,8.700696055684455,8.0,0.0,15.625,0.0,4.7103825136612025,0
2075,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,12,374,0,0,0.0,1,9.124087591240876,8.0,0.0,15.789473684210531,0.0,4.08955223880597,0
2076,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,30,1441,0,0,0.0,1,4.843304843304844,8.0,0.0,13.043478260869568,0.0,4.808219178082192,0
2077,0,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,T,34,1005,0,0,0.0,1,4.3604651162790695,8.0,0.0,15.384615384615385,44.11764705882353,4.410256410256411,0
2078,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,17,795,0,0,0.0,1,8.121827411167512,8.0,0.0,12.903225806451612,0.0,4.313868613138686,0
2079,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,24,934,0,0,0.0,1,8.615384615384615,8.0,0.0,17.647058823529417,0.0,4.545454545454546,0
2080,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,18,660,0,0,0.0,1,8.786610878661088,8.0,0.0,9.090909090909093,0.0,4.640776699029126,0
2081,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,33,1448,0,0,0.0,1,3.651685393258427,8.0,0.0,11.111111111111116,0.0,4.564102564102564,0
2082,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,18,625,0,0,0.0,1,7.640449438202247,8.0,0.0,13.11475409836066,0.0,4.238095238095238,0
2083,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,22,877,0,1,0.0,1,6.2015503875969,8.0,0.0,12.5,0.0,4.813432835820896,0
2084,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,24,842,0,0,0.0,1,5.5910543130990416,8.0,0.0,9.999999999999998,0.0,4.968253968253968,0
2085,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,21,616,0,0,0.0,1,15.85081585081585,8.0,0.0,11.111111111111116,0.0,4.988372093023256,0
2086,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,14,508,0,0,0.0,1,7.988980716253444,8.0,0.0,13.888888888888884,0.0,5.112676056338028,0
2087,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,25,1098,0,0,0.0,1,3.6427732079905994,8.0,0.0,9.999999999999998,0.0,4.526595744680851,0
2088,0,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,T,27,897,0,0,0.0,1,11.308562197092083,8.0,0.0,24.13793103448276,37.03703703703704,4.210884353741497,0
2089,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,14,675,0,0,0.0,1,6.451612903225806,8.0,0.0,16.216216216216218,0.0,4.96,0
2090,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,214,0,0,0.0,1,11.940298507462687,8.0,0.0,12.244897959183676,0.0,5.153846153846154,0
2091,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,10,326,0,0,0.0,1,6.8493150684931505,8.0,0.0,13.33333333333333,0.0,5.093023255813954,0
2092,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,460,0,0,0.0,1,10.86261980830671,8.0,0.0,14.66666666666666,0.0,5.396551724137931,0
2093,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,231,0,1,0.0,1,10.79136690647482,8.0,0.0,14.492753623188403,0.0,4.633333333333334,0
2094,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,320,0,0,0.0,1,8.571428571428571,8.0,0.0,18.666666666666664,0.0,4.565217391304348,0
2095,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,25,1037,0,0,0.0,1,5.387647831800263,8.0,0.0,16.36363636363637,0.0,4.640243902439025,0
2096,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,308,0,0,0.0,1,7.389162561576355,8.0,0.0,14.66666666666666,0.0,4.833333333333333,0
2097,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,365,0,0,0.0,1,13.805970149253731,8.0,0.0,13.793103448275868,0.0,4.466666666666667,0
2098,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,24,1171,0,0,0.0,1,5.944055944055944,8.0,0.0,10.526315789473683,0.0,4.612903225806452,0
2099,0,T,F,F,T,T,F,F,F,F,T,F,F,F,F,F,F,21,815,0,0,0.0,1,3.5947712418300655,10.0,0.0,13.235294117647056,23.80952380952381,4.896,0
2100,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,17,759,0,0,0.0,1,6.108202443280978,8.0,0.0,13.043478260869568,0.0,4.584,0
2101,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,14,682,0,0,0.0,1,7.543103448275862,8.0,0.0,1.3333333333333308,0.0,4.377358490566038,0
2102,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,21,810,0,0,0.0,1,7.4450084602368864,8.0,0.0,12.5,0.0,4.925,0
2103,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,167,0,0,0.0,1,14.736842105263158,8.0,0.0,12.5,0.0,4.318181818181818,0
2104,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,203,0,0,0.0,1,21.008403361344538,8.0,0.0,17.777777777777782,0.0,4.576923076923077,0
2105,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,28,1501,0,0,0.0,1,3.8324420677361855,8.0,0.0,7.692307692307687,0.0,3.99288256227758,0
2106,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,12,476,0,0,0.0,1,10.091743119266056,8.0,0.0,18.666666666666664,0.0,4.605633802816901,1
2107,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,12,485,0,0,0.0,1,11.963190184049079,8.0,0.0,12.16216216216216,0.0,4.9393939393939394,0
2108,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,237,0,0,0.0,1,10.95890410958904,8.0,0.0,17.1875,0.0,4.866666666666666,0
2109,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,10,331,0,0,0.0,1,12.389380530973451,8.0,0.0,16.216216216216218,0.0,4.346153846153846,0
2110,0,T,F,F,F,T,F,F,F,F,T,F,F,F,F,F,T,29,1026,0,0,0.0,2,2.7777777777777777,10.0,0.0,13.235294117647056,17.24137931034483,4.449438202247191,0
2111,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,261,0,0,0.0,1,11.11111111111111,8.0,0.0,10.666666666666668,0.0,4.909090909090909,0
2112,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,10,354,0,0,0.0,1,10.080645161290322,8.0,0.0,14.66666666666666,0.0,4.769230769230769,0
2113,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,31,1233,0,0,0.0,1,6.557377049180328,8.0,0.0,22.22222222222222,0.0,4.37948717948718,0
2114,0,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,8,235,0,0,0.0,1,12.949640287769784,8.0,0.0,14.084507042253524,0.0,4.483870967741935,0
2115,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,16,717,0,0,0.0,1,5.871212121212121,15.0,0.0,7.692307692307687,0.0,4.190476190476191,0
2116,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,13,390,0,0,0.0,1,7.968127490039841,15.0,0.0,0.0,0.0,4.735849056603773,0
2117,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,13,432,0,0,0.0,1,5.882352941176471,15.0,0.0,0.0,0.0,4.013888888888889,0
2118,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,37,1503,0,0,0.0,1,2.3636363636363638,15.0,0.0,9.523809523809524,0.0,4.721030042918455,0
2119,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,106,3093,0,0,0.0,1,2.595797280593325,15.0,0.0,11.764705882352944,0.0,4.511152416356877,0
2120,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,43,2677,0,0,0.0,1,2.094240837696335,15.0,0.0,22.22222222222222,0.0,4.508583690987124,0
2121,0,T,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,20,640,0,0,0.0,2,5.369127516778524,10.0,0.0,7.692307692307687,25.0,4.027027027027027,0
2122,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,13,433,0,0,0.0,1,6.329113924050633,15.0,0.0,11.66666666666667,0.0,4.9375,0
2123,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,13,411,0,0,0.0,1,5.230769230769231,15.0,0.0,6.25,0.0,4.924242424242424,0
2124,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,65,2882,0,0,0.0,1,4.301075268817204,15.0,0.0,9.677419354838712,0.0,4.481927710843373,0
2125,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,19,764,0,0,0.0,1,6.007067137809187,15.0,0.0,13.513513513513509,0.0,5.008849557522124,0
2126,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,68,4343,0,0,0.0,1,2.673325499412456,15.0,0.0,13.513513513513509,0.0,4.281761006289308,0
2127,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,20,1007,0,0,0.0,1,2.9831387808041505,15.0,0.0,13.698630136986301,0.0,4.562130177514793,0
2128,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,39,1825,0,0,0.0,1,4.222222222222222,15.0,0.0,0.0,0.0,4.440789473684211,0
2129,0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,27,1381,0,0,0.0,1,4.059040590405904,15.0,0.0,13.513513513513509,0.0,4.692640692640692,0
2130,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,23,1140,0,0,0.0,1,2.796420581655481,15.0,0.0,10.666666666666668,0.0,5.0508474576271185,0
2131,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,36,2004,0,0,0.0,1,3.0245746691871456,15.0,0.0,19.047619047619047,0.0,4.470422535211267,0
2132,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,126,4614,0,0,0.0,1,4.104903078677309,11.0,0.0,11.904761904761907,0.7936507936507936,4.440506329113924,3
2133,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,99,0,0,0.0,1,18.181818181818183,15.0,0.0,11.764705882352944,0.0,4.0,0
2134,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,97,0,0,0.0,1,16.27906976744186,15.0,0.0,14.28571428571429,0.0,4.3,0
2135,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,160,0,0,0.0,1,12.087912087912088,15.0,0.0,12.711864406779661,0.0,5.055555555555555,0
2136,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,42,2323,0,0,0.0,1,3.6972848064702486,15.0,0.0,14.66666666666666,0.0,4.284653465346534,0
2137,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,152,0,0,0.0,1,12.048192771084338,15.0,0.0,16.346153846153843,0.0,4.611111111111111,0
2138,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,68,2213,0,0,0.0,1,3.788334335538184,15.0,0.0,9.999999999999998,0.0,3.849537037037037,0
2139,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,149,0,0,0.0,1,17.72151898734177,15.0,0.0,14.457831325301207,0.0,4.388888888888889,0
2140,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,307,0,0,0.0,1,10.69767441860465,15.0,0.0,13.043478260869568,0.0,4.574468085106383,0
2141,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,100,0,1,0.0,1,15.217391304347826,15.0,0.0,16.666666666666664,0.0,4.6,0
2142,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,235,0,0,0.0,1,8.49673202614379,15.0,0.0,13.043478260869568,0.0,4.5,0
2143,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,51,2101,0,0,0.0,1,5.353728489483748,11.0,0.0,11.428571428571432,0.0,4.587719298245614,0
2144,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,542,0,0,0.0,1,3.4146341463414633,15.0,0.0,14.583333333333337,0.0,5.061728395061729,0
2145,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,245,0,0,0.0,1,4.938271604938271,15.0,0.0,13.207547169811317,0.0,4.764705882352941,0
2146,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,158,0,0,0.0,1,12.5,15.0,0.0,16.07142857142857,0.0,4.631578947368421,0
2147,0,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,19,1018,0,0,0.0,1,6.8245125348189415,15.0,0.0,4.878048780487809,0.0,4.544303797468355,0
2148,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,151,0,0,0.0,1,4.385964912280702,15.0,0.0,17.777777777777782,0.0,5.181818181818182,0
2149,0,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,22,1153,0,0,0.0,1,4.022346368715084,15.0,0.0,7.14285714285714,0.0,4.68586387434555,0
2150,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,151,0,0,0.0,1,4.385964912280702,15.0,0.0,17.647058823529417,0.0,5.181818181818182,0
2151,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,151,0,2,0.0,1,4.385964912280702,15.0,0.0,12.121212121212121,0.0,5.181818181818182,0
2152,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,151,0,0,0.0,1,4.385964912280702,15.0,0.0,6.666666666666665,0.0,5.181818181818182,0
2153,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,151,0,0,0.0,1,4.385964912280702,15.0,0.0,5.555555555555558,0.0,5.181818181818182,0
2154,0,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,20,594,0,0,0.0,1,4.794520547945205,11.0,0.0,15.384615384615385,30.0,4.018348623853211,0
2155,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,151,0,0,0.0,1,4.385964912280702,15.0,0.0,12.5,0.0,5.181818181818182,0
2156,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,293,0,0,0.0,1,11.442786069651742,15.0,0.0,13.636363636363635,0.0,3.8653846153846154,0
2157,0,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,6,151,0,0,0.0,1,4.385964912280702,15.0,0.0,11.111111111111116,0.0,5.181818181818182,0
2158,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,190,0,0,0.0,1,4.861111111111111,15.0,0.0,11.764705882352944,0.0,5.333333333333333,0
2159,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,325,0,0,0.0,1,5.777777777777778,15.0,0.0,11.111111111111116,0.0,4.245283018867925,0
2160,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,209,0,0,0.0,1,5.095541401273885,15.0,0.0,18.75,0.0,4.757575757575758,0
2161,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,198,0,0,0.0,1,4.0,15.0,0.0,11.111111111111116,0.0,5.357142857142857,0
2162,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,199,0,0,0.0,1,4.635761589403973,15.0,0.0,11.111111111111116,0.0,5.206896551724138,0
2163,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,186,0,0,0.0,1,4.316546762589928,15.0,0.0,12.5,0.0,5.346153846153846,0
2164,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,187,0,0,0.0,1,4.3478260869565215,15.0,0.0,11.111111111111116,0.0,4.758620689655173,0
2165,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,86,4497,0,0,0.0,1,3.389830508474576,11.0,0.0,9.999999999999998,0.0,5.148783977110157,0
2166,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,199,0,0,0.0,1,7.194244604316546,15.0,0.0,8.510638297872342,0.0,4.633333333333334,0
2167,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,202,0,0,0.0,1,3.9473684210526314,15.0,0.0,14.70588235294118,0.0,5.066666666666666,0
2168,0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,7,189,0,0,0.0,1,4.37956204379562,15.0,0.0,13.33333333333333,0.0,4.892857142857143,0
2169,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,206,0,0,0.0,1,3.9215686274509802,15.0,0.0,10.526315789473683,0.0,4.78125,0
2170,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,184,0,0,0.0,1,4.3478260869565215,15.0,0.0,10.869565217391308,0.0,5.3076923076923075,0
2171,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,190,0,0,0.0,1,4.195804195804196,15.0,0.0,8.823529411764708,0.0,5.107142857142857,0
2172,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,189,0,0,0.0,1,4.25531914893617,15.0,0.0,10.256410256410254,0.0,5.035714285714286,0
2173,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,195,0,0,0.0,1,4.225352112676056,15.0,0.0,14.70588235294118,0.0,5.071428571428571,0
2174,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,189,0,0,0.0,1,6.428571428571429,15.0,0.0,11.363636363636365,0.0,4.827586206896552,0
2175,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,202,0,0,0.0,1,3.9735099337748343,15.0,0.0,14.28571428571429,0.0,5.206896551724138,0
2176,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,50,2253,0,0,0.0,1,4.521739130434782,11.0,0.0,13.157894736842103,0.0,4.872881355932203,0
2177,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,200,0,0,0.0,1,6.622516556291391,15.0,0.0,18.42105263157895,0.0,5.206896551724138,0
2178,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,189,0,0,0.0,1,5.147058823529412,15.0,0.0,11.363636363636365,0.0,4.857142857142857,0
2179,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,198,0,0,0.0,1,7.6923076923076925,15.0,0.0,12.195121951219512,0.0,4.612903225806452,0
2180,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,187,0,0,0.0,1,5.755395683453237,15.0,0.0,12.5,0.0,4.633333333333334,0
2181,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,187,0,0,0.0,1,4.895104895104895,15.0,0.0,15.789473684210531,0.0,5.72,0
2182,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,199,0,0,0.0,1,4.026845637583893,15.0,0.0,9.523809523809524,0.0,5.321428571428571,0
2183,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,222,0,0,0.0,1,4.191616766467066,15.0,0.0,12.195121951219512,0.0,4.638888888888889,0
2184,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,184,0,0,0.0,1,4.37956204379562,15.0,0.0,9.090909090909093,0.0,5.269230769230769,0
2185,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,186,0,0,0.0,1,5.0,15.0,0.0,11.764705882352944,0.0,5.0,0
2186,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,198,0,0,0.0,1,4.225352112676056,15.0,0.0,11.111111111111116,0.0,4.896551724137931,0
2187,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,35,1298,0,0,0.0,1,3.2476319350473615,11.0,0.0,17.741935483870964,0.0,5.0272108843537415,0
2188,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,68,3774,0,0,0.0,1,3.4586971121558094,15.0,0.0,0.0,0.0,4.624223602484472,0
